ProductKey,ProductAlternateKey,ProductSubCategoryKey,ProductSubCategory,ProductCategoryKey,ProductCategory,Product,SafetyStockLevel,ReorderPoint,DaysToManufacture,Description,StartDate,EndDate,Status
335,BK-R50B-60,10,Forks,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
335,BK-R50B-60,11,Headsets,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
335,BK-R50B-60,12,Mountain Frames,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
335,BK-R50B-60,13,Pedals,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
335,BK-R50B-60,14,Road Frames,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
335,BK-R50B-60,15,Saddles,2,Components,"Road-650 Black, 60",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
336,BK-R50B-62,4,Handlebars,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,5,Bottom Brackets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,6,Brakes,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,7,Chains,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,8,Cranksets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,9,Derailleurs,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,16,Touring Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,17,Wheels,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,10,Forks,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,11,Headsets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,12,Mountain Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,13,Pedals,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,14,Road Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
336,BK-R50B-62,15,Saddles,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
337,BK-R50B-62,4,Handlebars,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,5,Bottom Brackets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,6,Brakes,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,7,Chains,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,8,Cranksets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,9,Derailleurs,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,16,Touring Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,17,Wheels,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,10,Forks,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,11,Headsets,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,12,Mountain Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,13,Pedals,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,14,Road Frames,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
337,BK-R50B-62,15,Saddles,2,Components,"Road-650 Black, 62",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
338,BK-R50B-44,4,Handlebars,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,5,Bottom Brackets,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,6,Brakes,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,7,Chains,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,8,Cranksets,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,9,Derailleurs,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,16,Touring Frames,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,17,Wheels,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,10,Forks,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,11,Headsets,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,12,Mountain Frames,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,13,Pedals,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,14,Road Frames,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
338,BK-R50B-44,15,Saddles,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,Outdate
339,BK-R50B-44,4,Handlebars,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
339,BK-R50B-44,5,Bottom Brackets,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
339,BK-R50B-44,6,Brakes,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
339,BK-R50B-44,7,Chains,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
339,BK-R50B-44,8,Cranksets,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
339,BK-R50B-44,9,Derailleurs,2,Components,"Road-650 Black, 44",100,75,4,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,Outdate
